5926 "@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!  #neverchange" 2 30433
5389 "Round 2  #pcola" 0 21043
2332 "#Appreciate what you have &amp; enjoy your life. \nUse your #smile ðŸ˜ƒ to help others use theirs. â˜ºï¸" 2 31479
1476 "@Koishiteruze she was scare not knowing what to do" 0 21973
5422 "Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour" 0 21076
1956 "#bcwinechat what's the most common method used to make BC  #wine?" 2 31103
3858 "I need some to help with my anger" 1 10369
725 "Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge " 1 11666
6356 "After spending £450 @Debenhams I was offered a £5 voucher. I asked if I could spend it at weekend? Was told 'no valid today only' #unhappy" 3 40040
561 "dammit @TMobile whays going on!!! ðŸ˜¤ðŸ˜¤ðŸ˜¤ðŸ˜¤ lol #raging #smh #mobilefails" 1 11502
5846 "Watch this amazing live.ly broadcast by @jaredhorgan  #musically" 2 30353
2081 "@LBC_Charlotte just watched you on the great wall #hilarious ðŸ˜†" 2 31228
1086 "I miss my dread head ðŸ˜©" 0 21583
4541 "My interview went well today, I can't wait to find out what happens. #nervous #excited #interview #jobinterview" 0 20195
2098 "some say my lover is a pale green light\nhe hovers high where the moon shines bright" 2 31245
3072 "Well, I had hopes for today. No go. #unhappy" 3 41463
6638 "5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day" 3 40322
6275 "Pinky is so funny n jovial, bt she got emotional n just brought me 2 tears. I felt so bad for her #Ishqbaaaz" 2 30782
3810 "not to be That Person™ but i get bitter seeing some ravi stans" 1 10321
6080 "@JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early 70s." 2 30587
5884 "I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday." 2 30391
2893 "Trying to make a #better_world is #depressing when it's a #failure -__-" 3 41284
6297 "Sometimes I watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, I still stand a chance. #optimism" 2 30804
3461 "@FFBren @CDCarter13 included for maximum #sadness" 3 40832
4181 "Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century." 1 10692
5596 "I love seeing happy women, that glow is something real." 2 30103
682 "I think it's time to change my #irate motif, now that #TalkLikeAPirate Day is over, but...Pirate Minion is so cute, I don't want to. ðŸ˜Ÿ" 1 11623
5108 "Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary  #kittens" 0 20762
236 "Thurston offers Gallen a â€˜peaceâ€™ of his mind: NORTH Queensland playmaker Johnathon Thurston insists he holds no grudge against Paul G..." 1 11177
3704 "I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑" 1 10215
5683 "Riding at night has got to be one of the most exhilarating, refreshing things I have ever done." 2 30190
3734 "Can someone make me a priority list of which things I should be outraged at + in which order? #outrage #racism #animalrights #abortion #cops" 1 10245
4672 "How can America be so openly embracing racism. " 0 20326
715 "@KClarkSC2 @JohamasSC2 with their faggy colors are nice' is ok too. Even tho some might take offense because WORDS LOL." 1 11656
2860 "Love is when all your happiness and all your sadness and all your feelings are dependent on another person." 3 41251
3462 "@Barcabhoy1 Of course not. Didn't sink his studs into a knee like Forrester" 3 40833
5376 "@___margs @juliana_f_reyes Hey Michael! Thanks for following up, yeah I think you'd be a terrific contrib. Looping in assoc ed Juliana" 0 21030
2823 "Only God knows why things happen, sometimes it's just hard to understand.  #prayingforyou" 3 41214
4897 "@WTFISaHashtag1 @MuslimIQ The problem is that right wing extremist terror groups aren't given coverage, press not interested" 0 20551
2754 "@bldmovs sadly beautiful photo." 3 41145
5896 "@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person." 2 30403
2967 "will brawndo cure my depression? @MikeJudge #Idiocracytoday" 3 41358
2638 "we never taste happiness in perfection, our most fortunate successes are mixed with sadness. #success  #perfection #fortunate #mixed" 3 41029
6869 "Some Erykah Badu to sedate me 💕" 3 40553
5513 "@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious" 2 30020
3681 "Not giving a fuck is better than revenge." 1 10192
3662 "@VanDashNessa @taotao_salupa5 Nobody in that street burning and looting and terrifying innocent citizens was there, either." 1 10173
3741 "@lemonlover666 'shit' doesn't even begin to describe these fiery little demons straight from hell 🌝🌚 ;)" 1 10252
6986 "#PeopleLikeMeBecause of some unknown reason but I try to discourage it" 3 40670
5524 "@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again)" 2 30031
5679 "It's Thursday which means it's Grey's day #TGIT " 2 30186
2143 "WHY TF DO BROKE BOYS KEEP TRYNA FIND GF's? GET UR FUCKIN $$$ RIGHT B4 I SMACK YO BITCHASS, she deserves 2be happy &amp; u don't deserve that ass" 2 31290
3291 "I don't want speak front to him #afraid #intimidate #nopanicattack" 0 21212
1047 "@JessicaLRohlik you seriously need to pop out of some curtains while matt is filming  to scare the bejesus out of him." 0 21544
3749 "@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. #bitter" 1 10260
5503 "I'm just still . So happy .\nA blast" 2 30010
978 "@SeanUnfiltered Texans are scared of this bunch! #intimidated" 0 21475
130 "warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~" 1 11071
5931 "@AQpk which was worse than expected and hilarious too. no one will even remember." 2 30438
2992 "So grim being up at 6" 3 41383
1271 "Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do #dread" 0 21768
1182 "@LucasDrakeH @realDonaldTrump @GenFlynn @RandPaul @trump2016fan terrorist attack and terrorism already exists in the history of islam." 0 21679
6702 "@jccrocker #CharlotteProtest do u #wait 4 the facts #video or do u #hate now ask questions later  #protest #PoliceShootings #suggestions" 3 40386
6348 "It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable #unhappy" 3 40032
658 "Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n #haikuchallenge  #poetry" 1 11599
1739 "It's about time I start taking my own advice" 0 22236
1291 "Last night my stomach was hurting and today I have a horrible headache. I can never win" 0 21788
5323 "Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. " 0 20977
4186 "Are you lost in the fury, fearing that you'll fail?" 1 10697
2983 "now im all alone and my joy's turned to moping" 3 41374
5903 "#ukedchat A4 Just go outside (or to the gym hall) and play! \n#education #playful #learning" 2 30410
2950 "Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is " 3 41341
5336 "Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote" 0 20990
6159 "@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears " 2 30666
5543 "Thank you @twitter for the balloons today. #smile #goodday #48" 2 30050
4080 "I offend u" 1 10591
2030 "Best quote from a 7 in German - Almost #happy" 2 31177
32 "So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter" 1 10973
3724 "@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! " 1 10235
4671 "@Ms_Asia_Pacific @jgsuing @PilosopoTanya @HuffingtonPost @HuffPostPol as a fellow UP grad, i shiver at the shallowness of his arguments" 0 20325
3656 "@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage" 1 10167
3560 "Where's your outrage when a black man kills another black man in the streets?" 1 10071
5658 "A joyous first webiversary/web mitzvah to Smithsonian's @WeiPoints!! @brianwolly @jackie_mansky @bethpylieberman @bilbo @mazeltov" 2 30165
4001 "@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone" 1 10512
6625 "For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway." 3 40309
4452 "So not pumped for this interview #nervous" 0 20106
213 "@laureeenwillam can't cope wi her sour face and tiny pout ðŸ˜¡ðŸ˜¡" 1 11154
1988 "Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym ðŸ˜‰ðŸ’œðŸ‘‘ #priorities #student #studentnurse #pampered #happy" 2 31135
6971 "@FatedDancer ~together.' Hermione  lowered her voice slightly, sounding somewhat  bitter, perhaps even  rueful. 'That would only get you~" 3 40655
1028 "What's up Cowboys? " 0 21525
7015 "Amateurs sit and wait for inspiration, the rest of us just get up and go to work.' -- Stephen King #authors #serious #writingtip" 3 40699
5310 "This maybe a new start but it will always be align with the end. #start #forward" 0 20964
3815 "I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo" 1 10326
3067 "the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life.ðŸ‘½" 3 41458
1017 "@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. " 0 21514
2257 "@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please" 2 31404
2817 "@POCX100 Please don't sulk over your defeat. Come on. Head up!" 3 41208
2556 "Dream show how cisco 642-188 pdf melancholy: aHid" 3 40947
5238 "@MichaelSalfino It still destroys Fear The Walking Dead. That show is horrible" 0 20892
3362 "it gets better. without explanation; you just wake up one morning and you’re just happy, totally and utterly elated." 2 30849
5893 "@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange" 2 30400
3557 "can't believe Achilles killed me! #angry" 1 10068
4623 "@mikebairdMP @AndrewConstance @nswtaxi how many sex cases u need before u guys learn UBER is shocking to the consumer unregulated" 0 20277
3422 "Hello my dear friends, I will be back online this Friday night. I miss you! #sober #sobriety #recovery" 3 40793
3275 "@CNNPolitics I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste! #bully" 0 21196
1232 "@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people." 0 21729
6111 "@suavecitamay sparkling water is nice you know I tried it the other day" 2 30618
5681 "The current run of superman continues to be a delight! You can feel the love poured into it by everone on the creative team #superman" 2 30188
5812 "Watch this amazing live.ly broadcast by @huntermcaseyy  #musically" 2 30319
1083 "@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error " 0 21580
1266 "I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous" 0 21763
2338 "Having a blast playing games and hearing testimonies at Pastor Jeremy's house #fellowship #food  #praise #gospel #coffey1617" 2 31485
5252 "Drop every fear..." 0 20906
5003 "@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible" 0 20657
6852 "Do not grow weary in doing good. The treadlines are better than deadlines.' @billclinton #CGI2016" 3 40536
2905 "When it comes to Syria, I get very fucking annoyed at pessimism, like I get full on triggered. Optimism or gtfo." 3 41296
6802 "@A_RockasThe U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry." 3 40486
1178 "@mcauley_ross rojo is awful" 0 21675
5275 "@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible" 0 20929
2079 "Loving @Speechless_ABC so far. Just hilarious and @driverminnie is wonderful. #hilarious #Bravo ðŸ‘ðŸ»ðŸ‘ðŸ»" 2 31226
2213 "A warm #smile is the universal language of kindness William Arthur Ward #love #kindness" 2 31360
5076 "$100 says Teufel is 'reassigned' within the organization before next year, but I wish it was sooner... #Mets #thirdbasecoach  #lgm" 0 20730
3477 "It's basically a dead skin peel which sounds grim. But it literally gets rid of so much dead skin from your pores." 3 40848
5000 "Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice" 0 20654
4785 "@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking" 0 20439
2913 "But God will deliver the righteous to their place of salvation: no evil shall touch themØŒ nor shall they grieve" 3 41304
2477 "BTW, offended policy wonks, H only had one real proposal: eliminate subminimum wage. Probably good, but might discourage hiring of disabled." 3 40868
6179 "342:147 And waxen in their mirth, and neeze, and swear\nA merrier hour was never wasted there.--\n#AMNDBots" 2 30686
4643 "Sounds like Donald Trump has spent today just making extra, extra sure he'd get those frightened white, conservative, racist votes." 0 20297
2155 "IDC predicts that by 2020 the term cloud will no longer be used...'\n\nIT Managers and Administrators everywhere will rejoice." 2 31302
5685 "@sszmata @PKessel81 Blew up the Internet with his chirp. Lol. Love it." 2 30192
902 "If I was a ghost I'd haunt people by giving them cramps in both of their legs when they do cardio ðŸ˜ˆðŸ˜ˆðŸ˜ˆ #Mwahaha" 0 21399
3512 "Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder" 1 10023
4850 "@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience. #Sad #TrumpPuppet #Felon  #jersey4sale" 0 20504
2454 "@Senpai_Vanilla This would be the height of hilarity, were it not for the fact that the adult swan is highly likely to attack." 2 31601
544 "Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations" 1 11485
4581 "@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump #nightmare" 0 20235
1552 "@_JuliaSteiner : YES ! Right ? I mean I wish you hadn't been discouraged to see #MikeandMolly because so many parallels really -" 0 22049
1948 "Manchester United v Manchester City #happy days #EFL" 2 31095
4454 "I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion" 0 20108
4614 "@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? " 0 20268
3435 "Season 3 and Charlie is still a prick! #lost" 3 40806
3209 "Anger, resentment, and hatred are the destroyer of your fortune today." 1 10924
6677 "When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT" 3 40361
6794 "Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings #serious" 3 40478
4852 "@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #bully #Trump2016 #yourefired #deflect" 0 20506
6262 "@govph I would like to know about the source of The President's optimism about running the country. I wonder if he can answer my curiosity." 2 30769
3578 "@ChurdAllan fucked my coupon that goal! #raging" 1 10089
3554 "In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep #angry" 1 10065
5850 "Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2" 2 30357
163 "@inthefade going back to blissful ignorance?! " 1 11104
3044 "Historically Japanese have always been into #jazz and #blues. The 70s dark age of jazz big names like C.C. &amp; M.D. were surviving on Tokyo." 3 41435
2355 "everyone hates twice, and i kinda did too but they got bops i'm bumping rn to cheer up" 2 31502
868 "@comcast you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery. #cable  #service" 0 21365
929 "I seriously miss #ahsaftershow with @trixiemattel and @TheRealEdHansen. I need to talk about the mamasitas and the hunks of horror." 0 21426
5092 "@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins" 0 20746
5526 "This is the day You've made, \n\nLet us rehoi rejoice and be glad with all that I am. \n\nðŸ˜ŠðŸ’–\n\n#aja \nGood morning!!!!" 2 30033
3842 "As usual disappointing #offense by @HoustonTexans ...#Texans" 1 10353
5958 "Watch this amazing live.ly broadcast by @mrgummyking  #musically" 2 30465
4504 "I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!" 0 20158
2004 ".@Travelanswerman: The possibilities R endless Becca when U unplug from the 'Matrix!' Stay salty and #happy #surfing! #sunset #aloha â€¦" 2 31151
5955 "Your lion's heart\nWill protect you under stormy skies\nAnd I will always be listening for your laughter and your tears" 2 30462
6100 "@rantking just adding a little levity" 2 30607
3807 "I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross" 1 10318
1125 "@rgam0rtis it's a common problem I've had with every 6 plus. having a regular 6 = not having to worry about the design flaw = working phone" 0 21622
3939 "@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical." 1 10450
5602 "You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo" 2 30109
4318 "follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr" 1 10829
1179 "Bilal Abood, #Iraq #immigrant who lives in Mesquite, Texas, was sentenced to 48 months in prison for lying to the Feds about #terrorism." 0 21676
338 "@AmericanAir I am irate at you check-in system. I have tried to checkin all day and it wouldn't let me do it because I had no seat assigned" 1 11279
207 "Me and these burns that I pick up off the pitches don't get on at all like ðŸ˜¢ðŸ˜¢ " 1 11148
846 "God, I've been so physically weak the whole day. So much shaking :(" 0 21343
4839 "@tbergg1 mine are good rn, gonna be horrid after next week" 0 20493
6324 "Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression" 3 40008
6561 "@NewYorker @donlemon Trump presidency-a dark age for the USA and the world. He would most definitely take us to war. Short &amp; Long term pain" 3 40245
368 "says, who are you to compared me with the others; I'm just human. #lit #fire " 1 11309
4174 "@lyskoi anyway, I found a short scale today that was perfect for my purposes. soft on the hands, won't aggravate my (now-chronic) tendonitis" 1 10685
3863 "@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec" 1 10374
5947 "Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals" 2 30454
1625 "@noveliciouss OMG, that's such a beautiful quote.  #amwriting" 0 22122
4857 "@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!" 0 20511
186 "@Gielnorian @HedonismGaming cmode grimrail made me want to eat angry bees" 1 11127
3052 "Got a #serious #hyper #predator #heckler situation over here" 3 41443
742 "Like he really just fucking asked me that. #offended" 1 11683
1546 "there are magpies gathering around me help I'm going to be swooped ! " 0 22043
3745 "Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst" 1 10256
1170 "@thehill left wing panic because Hillary is weak and they know it this is a revolution a movement nothings going to help the left TrumpPence" 0 21667
3530 "@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming" 1 10041
3561 "it makes me so fucking irate jesus. nobody is calling ppl who like hajime abusive stop with the strawmen lmao" 1 10072
1114 "don't #worry, earthlings\ni'm not real..\n..OR AM I?" 0 21611
2365 "I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote" 2 31512
1676 "Democracy doesn't work\n #mob #mentality #mass #hysteria  #mongering #oligarchy" 0 22173
5151 ".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage" 0 20805
2182 "its been ages since ive had shawarma my stomach is #rejoicing" 2 31329
4143 "“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot" 1 10654
5610 "My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy" 2 30117
66 "After what just happened. In need to smoke. #burning" 1 11007
5740 "It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n #funny #pun #punny #lol " 2 30247
3944 "@Kim_is__bored exactly what I have been saying on fb.. #bitter" 1 10455
4470 "@WunderlistHelp are you guys still down? When can we go up? #panic" 0 20124
4718 "It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. " 0 20372
974 "It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew." 0 21471
5717 "Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically" 2 30224
6636 "It's become a verb. 'I'm gonna Villaseñor all those old contacts I don't need anymore.' #sadness @melissavcomedy #waitingforexplanation" 3 40320
1186 "@MatherFamilys @SDICenter @CAllstadt \n\ndo REDNECKS intellectually intimidate you and force you to be their dancing clown?" 0 21683
3562 "Absolutely fuming I've just scratched all my car 😡😡😡😡😡😡" 1 10073
3304 "The moment you bring her to meet your best friend and you're nervous af! 😬😆 #nervous #thefriendtest" 0 21225
1272 "Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do " 0 21769
1749 "@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL " 0 22246
2744 "tim burton never fails to depress me" 3 41135
2487 "@BitcoinBelle @pamelawjd Start mournful then kick into major key in last verse where good guys win? (Or just change words in existing song?)" 3 40878
3348 "@Gronnhair @buryprofs @DittoBistro it was indeed lovely and the team were incredibly attentive and on the ball. Cheese was a lively gesture!" 2 30835
6984 "@rickygervais my first time in Slough so checked out the new station floor  #LifeOnTheRoad" 3 40668
5937 "@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao" 2 30444
1120 "what to wear Friday \nspeaking in front of 100's. " 0 21617
4557 "i'd let jiho step on my throat but he'd probs be afraid he'd hurt me" 0 20211
4027 "Can't believe I've only got 2 days off left 🙄 #backtoreality " 1 10538
3666 "@sebbyD27850 both are nonsensical. If there's injustice against blacks, why add to it by destroying black property. It's misdirected anger" 1 10177
6996 "@pxrfectpeach it's got her little pout" 3 40680
1417 ".@monsoonuk Ordered before 10pm last night, paid for next day. Didn't bother to fufill order. Now 14 working days for a refund! #shocking" 0 21914
2529 "@bolain_branden @GrimsToyShow grim should find broken Matt hardy because he can delete everything lol" 3 40920
6840 "“The immense importance of football is sometimes scary. When you don’t win you are responsible for so many unhappy people.” - Arsene Wenger" 3 40524
2688 "I wonder if the #wolfcreek TV show is sponsored by the anti-tourist board of Australia to discourage visitors? #stayathome #dontvisit" 3 41079
2165 "@davidplotz @Commentary She writes with sort of the same playful cynicism that you do! :)" 2 31312
1864 "Oii oiii, @Louis_Tomlinson !!  \nTHANK YOU for always making me smile ! MY BIRTHDAY is in 16 days. ðŸŽ‰ Mind following me as a gift ? ðŸŽ X225,884" 2 31011
5269 "@Just_Alasia I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start." 0 20923
4042 "@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle." 1 10553
1241 "@Phin_MacCool Thatâ€™s shocking" 0 21738
3343 "If any trump supporters and Hillary haters wanna chirp some weak minded, pandering liberals just tweet at @EmmyA2 @snickerfritz04" 2 30830
3948 "@MetPoliceFC is it true none of your players are cops? Do they drink chilled bitter? Are your players Walter Mitty types? @KeviboyAllen" 1 10459
6998 "it didn't impress me but it didn't depress me'" 3 40682
5456 "@FraserKeegan just had a steak pie supper #tremendous" 0 21110
2955 "@Adrian_Specs Far from safe and staid I found it horribly OTT at times while everyone seemed to be trying just a little too hard. Not for me" 3 41346
4292 "It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting" 1 10803
4732 "My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help #nightmare" 0 20386
2105 "I love looking at my old statuses on Facebook. The one I have from four years ago on this day was about #glee. I had so many opinions..." 2 31252
343 "Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard" 1 11284
5656 "It's a beautiful day today. Cloudy but sunny and breezy." 2 30163
3015 "@rclemmons much #sadness and #heartbreak" 3 41406
5396 "Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation" 0 21050
735 "ya girl is " 1 11676
4340 "@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 " 1 10851
1757 "Bridget Jones' Baby was bloody hilarious ðŸ˜… #BridgetJonesBaby" 2 30904
3920 "@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria" 1 10431
4946 "Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth" 0 20600
6007 "#Arts create richness &amp; liveliness in our society, continues through educational &amp; social benefits, and only ends with the economic" 2 30514
176 "JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless" 1 11117
5638 "â€œBe #positive, #cheerful, #grateful and expectant.â€ @NightingaleEarl  #Success #Leadership" 2 30145
1116 "Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows" 0 21613
4102 "Y'all really insult coz of soccer???  Lmao, wow!!!!!!" 1 10613
4055 "@DeltaDomain @SawDraze @qurions dis dat nigga from fume right?" 1 10566
5691 "#personaldevelopment\n\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment â€¦" 2 30198
838 "@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to " 0 21335
3997 "matt and i just did a psychological study on provocation in abusive relationships." 1 10508
2538 "At least I don't have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society" 3 40929
5356 "ok, ok.. I know.. my last tweet was #terrible" 0 21010
1127 "Don't faint. New Cisco IOS vulnerabilities were announced yet again. What would be shocking? If theyâ€™re patched this week by users." 0 21624
6423 "Don't wanna go to work but I want the money #sad" 3 40107
3033 "@danhirtle @Bell Another unhappy customer.  #secreteyes" 3 41424
452 "@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. #furious" 1 11393
4480 "I don't know how people can binge watch horror films ...ALONE!ðŸ˜“ðŸ˜°" 0 20134
2339 "Having a blast playing games and hearing testimonies at Pastor Jeremy's house #fellowship #food #laughter #praise #gospel #coffey1617" 2 31486
1717 "Any #entrenepuers, #start ups, #SME's out there looking for proactive #accountancy, #tax and #business advice? We can help. Get in touch." 0 22214
3784 "@SkyNews when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you" 1 10295
2265 "Moment of levity n Charlotte dude on rollerblades goes skating through protesters. Better if he was wearing short shorts &amp; blowing a whistle" 2 31412
2396 "The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear" 2 31543
2787 "@typicalmoony Yes Lia!! Join the dark side!!" 3 41178
967 "@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 #nightmare" 0 21464
1769 "@TauDeltaPhiDK THANK YOU FOR MY OBAMA CUT OUT!!!!!! I am elated that he's back homeðŸ˜" 2 30916
6804 "Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is #lost" 3 40488
3595 "Bloods boiling" 1 10106
569 "im 16 if you want to see my dick snap/kik me at hiya2247 ðŸ˜˜ #kik #kikme #snapchat #snap #snapme #horny #porn #naked #young" 1 11510
629 "Blood is boiling" 1 11570
1398 "@amychozick @jswatz Not a word about terrorism." 0 21895
1806 "I just want to let everyone out there know you are wonderful people! #beyourself #happy #cheerful #late-night #compliment #behappy" 2 30953
4274 "@_Inferno217_ @PaladinsGame ummm that dragons fury though.." 1 10785
6204 "god, Facebook's design has started to remind me of MySpace in its heyday" 2 30711
1848 "y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize." 2 30995
5436 "@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7" 0 21090
6513 "#RIPKara i could have seen her at a local mall or any school football games. im disheartened" 3 40197
4014 "@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!" 1 10525
5533 "@palmtreesarah @WorthingTheatre had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you â¤ï¸" 2 30040
