Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;	2	20126
Now I'm going to sulk again for a week until #OurGirl is back on! @michkeegan and @benaldridge07 are the best! @OurGirlWatch	5	40939
@CohenDS Yell, 'Bye, garbage!' cheerfully after it.	3	30594
But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.	2	22041
Not the best horror ever but I like that the uncertainty	2	21244
What a sad evening - clearing out all of Harvey's cage and belongings. Now so final. Goodbye my little man.... #depressing	5	40026
This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!	2	21782
Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen.  #loathing	0	10158
i already gets aggravated too fast like why aggravate me on purpose?	0	11571
@MannyM83 @DareToReagan oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either	0	10217
Onus is on #Pak to act against #terror groups which find safe havens and all types of support for cross border terror: #MEA	2	22207
@DumTeeDum don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened #thearchers	3	30999
@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.	5	40945
@__lucymellor No idea, just exhausted and I was tidying my room and just burst out crying ... fs	0	11010
Be content .... Life is too short. #smiling	3	31060
@Iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone :(	0	11400
Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.	2	20449
You ever just find that the people around you really irritate you sometimes? That's me right now 😒	0	10028
Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically	3	30409
@LiamCannon1 He's just too raging to type properly... Ha ha!	0	10903
I hate Bakewell tart â€¦ anything that tastes of almond essence is just horrid! #GBBO	2	20767
#travelfail #virgin #virginaus and #etihad #nightmare ... And now we're also delayed. #obvs ðŸ™„ðŸ˜ 	2	21815
@RealestCastiel just sitting close to him for an extended period of time was exhilarating because he's so beautiful and lively lol	3	30131
Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain	2	21947
a good shorty has so much to offer &amp; it's sad that some of you niggas don't even see it when she right in front of your face and too late	5	40339
I'm worried someday I'll be yelling at my kids and they'll be confused about if or not I'm being serious ðŸ˜­ðŸ˜­ðŸ˜­\n\nI'm too damn playful	3	30622
Lmboo , using my nephew for meme #hilarious	3	30191
.@morningmika &amp; her @HillaryClinton Super PAC @Morning_Joe @MSNBC in full #panic mode over @realDonaldTrump #momentum!\n\n#TrumpPence16 #MAGA	2	21944
Probably gonna end up seriously poorly at some point soon, so tired, and go from freezing to boiling in the space of seconds	0	11568
@Disneyland #nothappy and still #charging the #fullprice 😡😡 #fuming some your #bestrides 😳😳	0	10174
@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.	0	10788
Yo,if you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?	0	11369
Luke 1:14\nHe will be a joy and delight to you, and many will rejoice because of his birth	3	31224
Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically	3	30351
Connivers blind to existential fury	0	10327
A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. \n― Winston S. Churchill #quote	5	40719
@FoxNews Yeah we're also experiencing terrorist attacks by Islam and #BlackLivesMatter at an alarming rate.	2	22159
Hahahah what a horrific penalty from bayer. 5 feet wide. Jesus	2	20887
@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. #fuming	0	10007
Some People hate nothing more than a happy confident person. Never mind  #confident	3	31362
@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted #fuming	0	11166
Watching It Follows.  This is a super freaky movie.  #horror #scary	2	20202
A .500 season is all I'm looking for at this point. #depressing #royals	5	40788
@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*	0	10585
Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake  #horrorfilm	2	20940
@VeyGraphics I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.	0	11380
@aidankerrpol I think you should do. Get the fashion police involved. #shocking	2	20650
When you get to a point as an officer that you are in fear for your life you sir need to change professions	2	21568
@mcrichard awe that's adorable	2	22081
Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams	2	21837
@rockcock64 cum and despair	5	40101
May the optimism of tomorrow be your foundation for today.	3	31237
Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. #horror	2	20203
#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote #optimism #problemsolving #behappy	3	30613
im so gloomy today	5	40091
@Darren32895836 @FatimaFatwa it would be a great opportunity to settle the globe down.. #fear does wonders..	2	21483
@BoardEveryday @turnorder @pinchback21 80s new wave/techno - or jazz / blues depending my mood	5	41393
She'll be bribing her parents with hearty laughter and giggles :) #Loveet	3	31130
im having the worst week ever and i cant even go home yet to just sulk in my bed	5	41442
When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' 	2	20843
@hannah_2401 hannah stop being mournful and chill 💁	5	40755
May your day be filled with #peace#love n #laughter .Have a very nice day full of #Success #Jummah MubarakðŸ˜‡ , good morningâ˜• @WaseemBadami	3	30069
â™ªOLD FISH  #discourage	5	41311
@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR	0	10756
Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin	2	21332
The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.	2	21978
@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 	2	21465
Watching @melissamccarthy in #Spy she's one of Favorite actresses! Last night I was watching her #theboss #hilarious I just want to meet her	3	31092
@happyandbashful Flirt, simper, pout, repeat. Yuck.	5	40208
@politico If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?	2	20252
Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed #rejoice	3	30030
I'm Black, 43. I read books, p/u my kids from school....'My prayer is that u wl lv a long, fulfilling, joyous, peaceful, GOD-pleasing life!	3	31110
I need some to help with my anger	0	10369
@curlygirlmimi guess is cause you small and girly. I dunno how this works.. I did frighten though.. She's. A big'un	2	22123
It's 5:55am. I'm hungry but there is no food. #panic	2	20157
in health we did a think about depression and now i feel like i have it	5	40080
I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote	3	31512
Refuge Recovery Boston - Weds 7:30-9 pm. #healing #support #addiction #recovery #buddhism #meditation #sober #cambma #meeting #harvardsq	5	40606
@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people.	2	21729
@nerdist How cool would it be if @StephenByrne86 animated the scene	3	31283
Who got madden 17 or 2k17 ps4 add TrackdawgT lets run it	0	10754
Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO	2	22015
He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.	3	30206
I always dread Wednesday's and the always end up making me the happiest	2	21918
@RussellHartness @Mariners @BlueJays :  Wrongdoing!  Grrr.  After the fact, I know, but emailing displeasure now anyway .	0	11536
342:147 And waxen in their mirth, and neeze, and swear\nA merrier hour was never wasted there.--\n#AMNDBots	3	30686
Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! 	0	10088
@ThatWhiteSoxFan @tbtrill not as sad as the White Sox playing record ;)	5	40462
All I want to do is watch some netflix but I am stuck here in class. #depressing	5	40790
And it's hard to dance with a devil on your back\nSo shake him off.	2	21744
@TMobileHelp my service is down in Cleveland, OH. What's going on? #unhappy	5	40025
@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson 	2	20695
When you arrive at the office the day before your first ever festival and the Internet is down #panic	2	20123
Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.	5	40399
Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @ManUtd	3	31000
Rear garden alarm activated  at Telford house at 106.4.	2	21437
.@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching #fear #courage	2	20849
@MissRBBerry_ @BlaineHale_ @KurtStilinski_ @BeaconScott11 @SStilinski_24 I brought sparkling cider...*holds it up* I know it's not much	3	31176
Great to meet @BrightonChoir @MJParanzino tonight. What a lively and enthusiastic bunch! Look forward to working with you again!	3	31231
Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime. #worstoneyet	3	30620
Why does having anxiety drain some much of your energy #anxiety #sotired #needtosleepforhours	2	22217
NL's top bureaucrat is a director of a group formed to oppose NL's top megaproject. #nlpoli - never dull	5	40476
my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl	0	11313
Are you lost in the fury, fearing that you'll fail?	0	10697
@SizweM01 and it's kinda depressing hey!!! ðŸ˜‘	5	41267
It's just the lack of company and liveliness out here that makes me bored.	3	30818
@hotpatooties more like quickie divorce #awful	2	20548
You make me breathless.	2	20926
Happiness is a choice life isn't about pleasing everybody #ALDUB62ndWeeksary	3	31215
*violently screams at the four winds* WE AINT EVER GETTING OLDER *cute jovial rhythm starts* *moves hips along and waves arms in the air*	3	30246
Nothing more entertaining and frightening than a #bitter #alcoholic trying desperately to get your attention.....	0	11182
Every time people push #Prescription Pot, prohibitionists rub their hands with #glee because U hand them #Cannabis &amp; yourself into #slavery.	3	31045
The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days	5	41196
At 12:01, Tumblr became sentient. At 1.:02, Tumblr posted gn animated gif about it. At 12:03, Tumblr shipped itself.	3	30727
Historically Japanese have always been into #jazz and #blues. The 70s dark age of jazz big names like C.C. &amp; M.D. were surviving on Tokyo.	5	41435
â€œWhat worries you masters you.â€ - Haddon Robinson @ChoGMinistries #Jesusisthesubject #worry #anxiety #anxious	2	21532
Itâ€™s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.	5	41397
@RyhenMessedUp goodbye despair	5	40375
@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). #umbrage	0	11185
The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there	5	41314
@JOjojosiejay or in my case a raging moody cow lol why i buy moody cow socks lol	0	10748
@Skepta make sure you's Young breadrins sling us a quick vote #murky #skeng #votage	5	41325
@_stfukohle it's ok champ you'll make it I'm cheering you on from a far	3	30253
I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO	3	30294
light shining thru a clear sparkling stream of piss ,is a sight women will never know of(also tells tht system ure system is healthy)	3	31538
Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \n#DVSurvivor	5	40050
@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 #horrific	2	20036
@jmomahony thank you for your support, but it was not an attempt at levity.	3	31200
@l1ght__eyes u tried boiling em takes years too	0	10707
I'm so over having anxiety	2	22171
@phil500 \nSo sadden \nSpunky a beautiful dog\nA sad story a lovely happy\nAn loved dog \nPlay little one have fun you\nare so loved	5	41179
@RegalisAzura \ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only	0	10555
@JimRichMoriarty + I am in your life! *He yells* Surprise, surpriiise! *He chirps cheerfully, with a wicked grin on his lips*	3	31373
I'm afraid she's the goat you libeling people? #afraid #goat #libeling	2	20180
I don't want speak front to him #afraid #intimidate #nopanicattack	2	21212
Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows	2	21613
I love when people say they aren't racist right before they say some racist shit... Not how that works... 	0	11440
@hollywooddivas @TMZ_Sports Idiots like Larry Sanders scare us All!How can Morons these days Rush 2 Judge #Police w/o all facts yet?FU thugs	2	21220
Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !!  #longingformore	2	21203
Stoked that the concept of 'label exclusivity' is becoming faux pas. Always believed it held artists back while creating label distrust	2	21519
@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.	0	10658
Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages 	0	10044
10 minutes with an incense and all I get is 2 Rattatas. ðŸ˜‚#PokemonGO	0	11578
My roommate: it's okay that we can't spell because we have autocorrect.  #firstworldprobs	2	22196
Do not despise the Lord ’s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12	0	10404
@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.	0	10313
Worry makes you look at the problem and God makes you look at the promise.Â  #problem #promise   #faith #God #theanswer #spiritu...	2	21429
Fingers crossed I can finish all my work early enough this Friday in time to catch @Raury at LIB ðŸ˜¦ #nervous #timetogrind	2	22161
At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.	2	20242
I'm curious to know just how much money the original Air Bud made to justify the continuation of these awful sequels and spinoffs.	2	21008
warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~	0	11071
@sandrosmom The horror!	2	21357
Brb going to sulk in bed until Friday	5	40195
Win,lose or draw vs LFC, all football fans will rejoice as West Ham &amp; Chelsea fans beat the shit out of each other in a council house! #COYS	3	31510
@YahooFantasy update may have been the worst mistake of my day #horrible	2	22130
@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me ðŸ˜¨ðŸ˜¨ðŸ˜¨ #excited #afraid	2	21816
#bcwinechat what's the most common method used to make BC  #wine?	3	31103
jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr	2	20391
Projection is perception. See it in someone else? You also at some level have that within you.  #worry	0	10725
@dfkm1970 @tomddumba the struggle is real. Whoa! I worry for the younger generation ðŸ’”	2	20247
How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc	2	20622
@lee_family5 @USAneedsTRUMP @HillaryClinton @realDonaldTrump You can't be serious. This man practices no religion. Only in church campaignin	5	40515
Fuckin restless	2	21297
It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? #despair	5	40185
TheNiceBot: melbjs ;) Here is a smile and a wink from across the web. #TheNiceBot	3	30073
@eleanor_binks at least Blake lively and Ryan Reynolds are still together, God bless what a beaut couple	3	31394
And you as well! #sparkling @cherebork @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen	3	30475
#SIGUEMEYTESIGO #happy #snapchat Manuellynch99 #venezuela	3	31114
@enews #breezy deserve it..	3	31527
We have left #Maine. #sadness	5	40064
Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfulness #success	2	21457
@BennyN_PR If you need any assistance with your concern so it can be resolved, feel free to email us with your info. ^AP	2	21278
i have so much hw tonight im offended	0	10278
@makemytripcare but what I am doing is in my control, #AvoidMMT , you guys are #terrible	2	21855
@Hannahcolleen06 I have 12 &amp; that's the only one I didn't like ðŸ˜‚ mine comes out patchy. It's the only dark color by her I have tho.	5	41426
@JamieSmart93 that was shocking!	2	21599
@majesticmata didn't even realise you used that insult it was that shit mate	0	11287
@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion 🙈😂😂	0	10622
However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety 	2	20350
I feel like I am drowning. #depression  #falure #worthless	2	20003
It's become a verb. 'I'm gonna Villaseñor all those old contacts I don't need anymore.' #sadness @melissavcomedy #waitingforexplanation	5	40320
I gave up on the U20 Rugby bet on the Roosters! #cheering #nrl	3	31146
Let's get drunk and tell each other things we're afraid to say when we're sober.	5	40653
From My head to think it was better but obviously it's not #relapse #sadness #sickness #madness #misunderstanding	5	40136
Why does Candice constantly pout #GBBO ðŸ’„ðŸ˜’	5	41528
Probs spent a grand total of five minutes sober since Sunday evening :) #freshers	5	41502
bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy	2	20052
@_JuliaSteiner : YES ! Right ? I mean I wish you hadn't been discouraged to see #MikeandMolly because so many parallels really -	2	22049
When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious	3	30021
Where are some great places to listen to blues? #nightlife #NightLifeENT #blues #jazz #gatewayarch #stlouis #washingtonave	5	41168
@carl_diggler @TMZ_Sports Thank you for saying what others are afraid to say, Carl. Big fan!	2	21466
@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel 	0	11391
@Myahrissavietta I'm cheery now ðŸ˜˜ðŸ˜‰	3	30095
@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile	3	30142
#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.	2	20244
... Huh. Perhaps... Because we're both so dreary, we get along well?	5	41509
Loving @Speechless_ABC so far. Just hilarious and @driverminnie is wonderful. #hilarious #Bravo ðŸ‘ðŸ»ðŸ‘ðŸ»	3	31226
@RealTimBooth I've never been fond of having dark eyes until seeing this share.	5	41508
Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n #TerranceCrutcher #truth 	5	40323
This has #turned out #better then I expected admitting you tried to #intimidate ðŸ˜‚ðŸ˜‚ #cantstoplaughing I really can't and it's in #spokeword	2	20902
whenever I hear concert postponed I think of dismal ticket sales   green day ?	5	41113
The difference between someone's selfies when they're happy vs. unhappy is absolutely amazing.	5	40743
You can make excuses or you can make time. You can't make both. #time #regret  #LifeCoach	2	22117
@lilymooregrant u used to chirp me for drinking it u hoe	3	30684
Smokeys dad is sad :/	5	40127
i wonder how a guy can broke his penis while having sex? #serious	5	40662
Not sure if thats an accomplishment or something to worry about	2	21567
@Roger_Dagenham Aye. There's a brief window in both morning and afternoon otherwise just horrific until late evening.	2	21882
@interception225 you're looking for an argument that i'm not engaging in. He's not even speaking his own words, i'm not raging at him.	0	11601
@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 	0	10851
Said it before and I'll say it now: America is really fortunate that black people only want equality and not revenge.	0	10290
Caballero's passing remains absolutely dreadful I see!	5	41415
@DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck	3	30552
Happy 69th @StephenKing! May u keep haunting us for many years.  #writing	2	21637
My life went from happy to unhappy..	5	40822
Over 70% of social sharing is dark &amp; over 50% of web traffic comes from #darksocial. @colinzalewski #LIFTSocial	5	40928
I love seeing happy women, that glow is something real.	3	30103
Being bad at time management is finally starting to come back to haunt me.	2	22112
@CNN : It's not Fox News, it's Fox Propaganda Network, they're so lost in their lies, that they can't tell the truth, if it hit them in face	5	41042
Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' #serious	5	40541
Says to my maw the other day, wanna day sober October way me, she says 'ave mer chance of doing movember son' #classicmoira #glasgow #sober	5	41343
dammit @TMobile whays going on!!! ðŸ˜¤ðŸ˜¤ðŸ˜¤ðŸ˜¤ lol #raging #smh #mobilefails	0	11502
@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation	0	11241
Pussies - In the dark, they're all the same	5	41193
What do Aquila, Ajahnae, and Euriechsa have in common besides ridiculously stupid,horrible,ugly, God awful names? Tracey IS NOT their father	2	20754
im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem	2	20154
@AlanAlanconway Same it's good but not great.Don't Breathe is the horror film of the month for me. My Fav horror film of the year (so far)	2	20951
@SueWallace78 peanut butter???? You some kinda pervert?? #awful	2	20811
When you just want all the attention #cantsleep 	2	21363
What's up Cowboys? 	2	21525
@PottzGaming hmu need players for lans next year. DM me. Need serious players. Im under org	5	40779
@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, 	2	20698
A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over	3	31400
The Pats are awesome. Belichick is awesome ...they just are. #awestruck	2	22184
@rheafraserx took them an awfy long time to spot their goal was disallowed â˜ºï¸ #pleasing	3	31182
â€œSet up as an ideal the facing of reality as honestly and as cheerfully as possible.â€ - Karl Menninger     #2ndHalfWealth	3	31065
@PunishedSnek in the final analysis, the non-white global majority will not fret over the ethnic origin of our corpses.	5	41370
#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness	2	21938
I was cheering for NA team. Now I just want this is over and Gaudreau comes back in one piece. It is getting way too risky	3	30762
.@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.'	3	30744
Sounds like Donald Trump has spent today just making extra, extra sure he'd get those frightened white, conservative, racist votes.	2	20297
@sjgreer24 @cciedotnyc @Buttockus @ChrisCJackson @Bayonethics Have you read the OT and Pauline Epistles? They have countless horrid rules	2	20778
UPLIFT: If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!	2	22012
Fear blocks blessings, faith unlocks them. #ManUp #fear #faith	2	20793
I'm wearing yellow today to bring a little sunshine to this gloomy day #yourewelcome	5	40996
Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.	3	30677
I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage	0	10111
I'm sorry but since when is an #indiegames #DLC worth nearly Â£130 that's just plain lunacy when the game itself is Â£20odd, #astounded ðŸ˜±	2	21771
Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming	0	10870
Ive always wondered how long Angelina put up with Brad's crap. Not gon lie ðŸ˜ 	0	11590
@OpentheDoorRadi thanks for playing Crock Pot Going #radio #blog #blues #music #indiemusic	5	41115
Bout ta get my @dontbreathe on up in here! @WarrenTheaters #nervous #icantholdmybreaththatlong	2	21236
very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now 	0	11382
@hotpatooties more like quickie divorce 	2	21067
Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down	3	30691
If children live with #ridicule, they learn to feel 	2	21986
Constantly fucking boiling and it's not ok	0	11240
Watch this amazing live.ly broadcast by @brooke_bridges  #musically	3	30187
i mean i guess most of the mean ones are treated as like playful but i want to support yoosung without dating him ;___;	3	30648
@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol	0	10701
Sting is just too damn earnest for early morning listening. 	0	10927
At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at	3	30568
Another loss to city in the cup next ðŸ™ˆ ðŸ˜‚ðŸ˜‚ cmon united! #revenge	0	11677
So drunk me hid my keys very well sober me couldn't find it anywhere	5	40969
Another joyful encounter in Tribez &amp; Castlez! I just met Bartolomeo! Do you want to know who that is? Download the game and find out!	3	30960
Winner #Champion #school #lastyear #gouniversity #university #me #dark #Black #webstagram #blackandwhite	5	41522
@followAdamA looking back on recent tweets seen, this one right here is great #perfect #hilarious #Speechless #deal	3	30099
@AphoticSanguine â€”but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing againstâ€”	3	30455
Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi	0	10490
@zavvi @zavvihelp only offering 6 moth warranty #ps4pro  #truth #ripoff	2	20825
Got a #serious #hyper #predator #heckler situation over here	5	41443
searching for what pro and academic writers have to say about #writing #anxiety and #writersblock	2	20145
not to be That Person™ but i get bitter seeing some ravi stans	0	10321
Actually fuming I have nothing to wear Saturday	0	10025
@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice	2	20460
Sometimes The Worst Place You Can Be Is In Your Own Head.'\n\n #quotes #worstenemy  #thinktoomuch	5	40096
Bloody parking ticket 😒💸 	0	10234
Season 3 of penny dreadful is on Netflix...well my afternoon is filled	2	20818
@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. #nervous	2	20022
@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.	0	10320
We can't even grieve over one black body before another one pops up due to pig brutality	5	40016
My oldest cat pisses me off. She's always been weary of Kennen (senile kinda), but recently shes been sweet. Until she attacked and bit him.	5	40334
Literally being here makes me depress tbh	5	40117
i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive	2	20401
@crystaldiamondo impossible to say. We can only hope that I donâ€™t unwittingly trigger her ferocious side again. Hell hath no fury..	0	10964
I wonder if Corey will vote for Nicole?? #snacole #bb18 #paulsgonnawin #finale #halfamill #nervous	2	21763
@wowairsupport it world be great if the live support was actually helpful #nightmare	2	21748
#PeopleLikeMeBecause    People are using this hashtag to brag about themselves.  I'm not interested in pleasing others, but in pleasing God.	3	31542
@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. 😂	3	30882
“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride #anger	0	10664
@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one 	2	21447
@bringyouhome2 I'm about to fly into a fit of rage it's not FAIR	0	10034
@British_Airways #lost #bag #stillwaiting go home in2days. DM'd you my info and have rung 9times a day. What more can I do? #wheresmybag	5	40315
@debutemma I dont have to sit here and take this from u spry young children	3	30787
@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom 	2	21271
@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.	0	11202
@DatGuydARK I wouldn't fret. There's too many opportunities in life to worry about one not working out.	5	41025
Life izn't about pleasing each others...ðŸ˜•\n\n#hell #with #pleasing	3	30786
The 2nd step to beating #anxiety or #depression is realising that it's not about waiting for ...., Take action yourself now.	5	40384
My name is John Locke and you can't tell me what I can and can't do #lost #アニメ	5	40660
Nahhhhhh @konanplaydirty snap story has got me bussing up 😂😂😂😂😂😂😂😂😂😂😂😂😂😂	0	10575
Police Officers....should NOT have the right to just 'shoot' human beings without provocation. It's wrong.\n\n@ORConservative @MichaelaAngelaD	0	10116
@wenniss are you cheering for team Sweden today or team North American?	3	31364
- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements - @PersuasiveFuck	3	31267
im crying katherine is the only one whos like talking to me during my anxiety attack im gonna faint	2	20023
I can definitely feel my irritation today, lord give me strength	0	10151
@emilieragann did another bee sting you on the tongue ?	0	11562
Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp	0	10210
now playing yung fav song ni chavs #sober 😂	5	40728
#picoftheday : How...why... Really... !!\n #funny #picoftheday #lol #random #laugh #chair #of  #funnypics #virgin #cafe #i...	2	21743
Maybe I can sleep with my chem book on my head and it will all sink in my brain	5	41292
@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage	0	10167
â€œ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE ACTION.â€	2	20976
3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friendsðŸ•¯	2	20488
Happy 69th @StephenKing! May u keep haunting us for many years. #horror #writing	2	21636
@DsWorld18 did you hear it? Cause I am getting messages about the ground shaking	2	21395
